mun_code,year,im,im_perinat,im_cong,im_illdef,im_infec,im_resp,im_endoc,im_exter,im_nerv,im_circ,im_blood,im_digest,im_eye,im_neop,im_apc,im_napc
354370,2006,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2
354370,2008,4,2,0,1,0,0,0,0,1,0,0,0,0,0,0,4
354370,2009,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
354370,2010,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2
354370,2012,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
354370,2013,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3
354370,2014,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2
354370,2016,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
354370,2017,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
354370,2019,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
354380,2000,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2
354380,2001,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2
354380,2002,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2
354380,2003,4,1,1,0,2,0,0,0,0,0,0,0,0,0,1,3
354380,2004,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2
354380,2006,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2
354380,2008,4,2,1,0,0,1,0,0,0,0,0,0,0,0,1,3
354380,2009,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
354380,2011,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2
354380,2013,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3
354380,2014,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2
354380,2015,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
354380,2016,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2
354380,2017,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3
354380,2018,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
354390,2000,31,22,4,1,0,2,1,1,0,0,0,0,0,0,1,30
354390,2001,28,15,7,3,0,1,1,1,0,0,0,0,0,0,2,26
354390,2002,30,21,2,3,0,0,0,1,1,1,1,0,0,0,0,30
354390,2003,27,18,3,0,2,1,0,0,0,3,0,0,0,0,1,26
354390,2004,27,18,3,0,1,2,0,1,1,1,0,0,0,0,1,26
354390,2005,21,13,2,0,2,2,0,1,0,0,0,0,0,1,0,21
354390,2006,25,20,3,0,1,0,0,0,0,0,0,1,0,0,1,24
354390,2007,15,11,1,1,0,1,0,1,0,0,0,0,0,0,0,15
354390,2008,30,18,7,0,2,2,0,0,1,0,0,0,0,0,0,30
354390,2009,23,15,3,1,1,3,0,0,0,0,0,0,0,0,0,23
354390,2010,33,23,7,1,2,0,0,0,0,0,0,0,0,0,1,32
354390,2011,41,34,5,1,1,0,0,0,0,0,0,0,0,0,1,40
354390,2012,34,19,6,2,1,0,1,2,0,2,1,0,0,0,1,33
354390,2013,24,12,6,1,2,0,0,2,1,0,0,0,0,0,0,24
354390,2014,26,19,3,0,1,1,0,1,0,1,0,0,0,0,1,25
354390,2015,18,13,3,0,1,0,0,0,0,0,0,0,0,1,0,18
354390,2016,28,19,7,1,1,0,0,0,0,0,0,0,0,0,0,28
354390,2017,28,11,8,1,3,0,0,1,1,1,1,0,0,1,1,27
354390,2018,14,10,3,0,0,0,0,0,0,1,0,0,0,0,0,14
354390,2019,23,17,3,2,1,0,0,0,0,0,0,0,0,0,0,23
354400,2000,4,3,0,1,0,0,0,0,0,0,0,0,0,0,0,4
354400,2001,4,3,0,1,0,0,0,0,0,0,0,0,0,0,0,4
354400,2002,10,7,0,0,0,2,0,0,0,1,0,0,0,0,1,9
354400,2003,6,4,0,0,1,0,0,0,1,0,0,0,0,0,1,5
354400,2004,7,5,1,1,0,0,0,0,0,0,0,0,0,0,0,7
354400,2005,7,5,1,0,0,1,0,0,0,0,0,0,0,0,0,7
354400,2006,7,4,1,0,2,0,0,0,0,0,0,0,0,0,1,6
354400,2007,5,3,2,0,0,0,0,0,0,0,0,0,0,0,0,5
354400,2008,9,6,0,0,0,2,0,0,1,0,0,0,0,0,0,9
354400,2009,4,2,0,1,0,1,0,0,0,0,0,0,0,0,0,4
354400,2010,5,3,0,2,0,0,0,0,0,0,0,0,0,0,0,5
354400,2011,3,2,0,0,0,1,0,0,0,0,0,0,0,0,0,3
354400,2012,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,3
354400,2013,6,5,1,0,0,0,0,0,0,0,0,0,0,0,0,6
354400,2014,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2
354400,2015,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,6
354400,2016,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,4
354400,2017,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2
354400,2018,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3
354400,2019,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2
354410,2000,17,6,6,0,1,1,0,2,1,0,0,0,0,0,0,17
354410,2001,9,6,1,0,1,0,0,1,0,0,0,0,0,0,0,9
354410,2002,14,10,2,0,0,1,0,0,1,0,0,0,0,0,0,14
354410,2003,13,8,0,0,1,1,0,2,1,0,0,0,0,0,1,12
354410,2004,10,7,3,0,0,0,0,0,0,0,0,0,0,0,0,10
354410,2005,12,5,0,0,1,4,1,1,0,0,0,0,0,0,2,10
354410,2006,8,4,1,0,1,2,0,0,0,0,0,0,0,0,0,8
354410,2007,9,6,3,0,0,0,0,0,0,0,0,0,0,0,0,9
354410,2008,13,8,3,1,0,1,0,0,0,0,0,0,0,0,0,13
354410,2009,13,10,2,0,0,1,0,0,0,0,0,0,0,0,0,13
354410,2010,9,6,3,0,0,0,0,0,0,0,0,0,0,0,0,9
354410,2011,9,5,1,1,0,1,0,0,0,0,0,0,0,1,0,9
354410,2012,7,4,2,1,0,0,0,0,0,0,0,0,0,0,0,7
354410,2013,10,4,3,0,1,2,0,0,0,0,0,0,0,0,0,10
354410,2014,12,6,4,1,0,0,0,0,1,0,0,0,0,0,0,12
354410,2015,6,5,0,0,0,0,0,0,0,0,0,1,0,0,0,6
354410,2016,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,3
354410,2017,5,3,2,0,0,0,0,0,0,0,0,0,0,0,0,5
354410,2018,10,7,2,1,0,0,0,0,0,0,0,0,0,0,0,10
354410,2019,6,4,1,0,0,0,0,1,0,0,0,0,0,0,0,6
354420,2000,5,4,0,0,0,1,0,0,0,0,0,0,0,0,0,5
354420,2001,3,2,0,0,0,0,0,0,0,0,0,1,0,0,0,3
354420,2002,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,4
354420,2003,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
354420,2004,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2
354420,2006,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2
354420,2007,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
354420,2008,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2
354420,2009,7,3,1,1,1,0,1,0,0,0,0,0,0,0,1,6
354420,2010,4,0,1,0,0,1,0,1,0,0,0,1,0,0,0,4
354420,2011,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
354420,2012,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
354420,2013,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2
354420,2014,3,1,1,0,0,1,0,0,0,0,0,0,0,0,0,3
354420,2017,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
354420,2019,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
354425,2000,5,3,1,0,0,1,0,0,0,0,0,0,0,0,0,5
354425,2001,11,6,3,0,0,0,0,1,0,0,0,0,1,0,0,11
354425,2002,9,7,2,0,0,0,0,0,0,0,0,0,0,0,0,9
354425,2003,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3
354425,2004,9,7,2,0,0,0,0,0,0,0,0,0,0,0,0,9
354425,2005,3,2,0,0,0,0,0,1,0,0,0,0,0,0,0,3
354425,2006,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2
354425,2007,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2
354425,2008,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3
354425,2009,5,4,0,0,1,0,0,0,0,0,0,0,0,0,1,4
354425,2010,5,3,1,0,0,0,1,0,0,0,0,0,0,0,1,4
354425,2011,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
354425,2012,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2
354425,2013,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,3
354425,2015,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
354425,2016,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
354425,2017,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,3
354425,2018,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,3
354430,2000,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
354430,2002,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3
354430,2003,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3
354430,2004,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,3
354430,2005,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,3
354430,2006,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2
354430,2007,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2
354430,2008,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3
354430,2009,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3
354430,2010,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
354430,2011,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,3
354430,2012,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
354430,2013,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2
354430,2015,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
354430,2017,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,5
354430,2019,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2
354440,2001,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
354440,2002,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
354440,2003,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
354440,2005,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
354440,2006,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
354440,2017,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
354440,2019,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
354450,2005,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
354450,2012,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
354450,2014,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
354450,2016,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
354460,2000,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
354460,2001,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
354460,2002,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2
354460,2003,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,3
354460,2005,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
354460,2006,2,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1
354460,2007,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2
354460,2008,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,3
354460,2009,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2
354460,2010,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2
354460,2012,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
354460,2017,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
354460,2018,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
354470,2000,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
354470,2002,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
354470,2004,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
354470,2011,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
354470,2013,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
354470,2017,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
354480,2000,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2
354480,2001,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
354480,2002,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2
354480,2004,3,1,1,0,0,0,0,1,0,0,0,0,0,0,0,3
354480,2011,2,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1
354480,2012,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
354480,2019,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
354490,2000,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
354490,2001,2,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1
354490,2002,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
354490,2004,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2
354490,2005,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
354490,2006,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2
354490,2007,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
354490,2008,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,3
354490,2009,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
354490,2011,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,5
354490,2012,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
354490,2013,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
354490,2014,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
354490,2015,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
354490,2016,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
354490,2017,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
354490,2018,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
354490,2019,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
354500,2000,6,4,2,0,0,0,0,0,0,0,0,0,0,0,0,6
354500,2001,5,4,1,0,0,0,0,0,0,0,0,0,0,0,0,5
354500,2002,9,6,0,2,1,0,0,0,0,0,0,0,0,0,1,8
354500,2003,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4
354500,2004,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
354500,2005,5,3,1,0,0,0,0,0,1,0,0,0,0,0,0,5
354500,2006,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2
354500,2007,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2
354500,2008,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4
354500,2009,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2
354500,2010,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
354500,2012,3,1,0,0,1,1,0,0,0,0,0,0,0,0,2,1
354500,2013,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,3
354500,2014,6,4,0,1,0,0,1,0,0,0,0,0,0,0,0,6
354500,2015,5,3,2,0,0,0,0,0,0,0,0,0,0,0,0,5
354500,2016,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
354500,2017,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
354500,2018,3,1,1,0,0,0,0,1,0,0,0,0,0,0,0,3
354510,2000,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2
354510,2001,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
354510,2002,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
354510,2003,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2
354510,2005,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
354510,2006,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
354510,2007,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
354510,2008,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
354510,2009,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
354510,2010,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
354510,2012,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
354510,2013,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
354510,2015,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2
354510,2017,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2
354510,2019,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
354515,2000,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
354515,2001,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2
354515,2002,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
354515,2004,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
354515,2006,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
354515,2007,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
354515,2009,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
354515,2011,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
354515,2012,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
354515,2014,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3
354515,2017,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2
354515,2019,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2
354520,2000,23,14,4,2,0,2,0,0,0,0,0,1,0,0,1,22
354520,2001,17,10,6,0,0,1,0,0,0,0,0,0,0,0,0,17
354520,2002,15,9,3,1,0,0,0,0,1,0,0,1,0,0,0,15
354520,2003,16,7,3,0,0,3,1,1,0,1,0,0,0,0,1,15
354520,2004,18,6,5,2,0,1,0,2,2,0,0,0,0,0,0,18
354520,2005,14,10,2,0,1,0,0,1,0,0,0,0,0,0,1,13
354520,2006,17,13,3,0,1,0,0,0,0,0,0,0,0,0,0,17
354520,2007,18,10,6,0,0,2,0,0,0,0,0,0,0,0,2,16
354520,2008,20,11,3,0,1,2,0,0,0,0,0,1,1,1,1,19
354520,2009,11,7,1,0,2,0,0,0,1,0,0,0,0,0,0,11
354520,2010,12,4,6,1,0,1,0,0,0,0,0,0,0,0,0,12
354520,2011,13,10,2,0,0,1,0,0,0,0,0,0,0,0,0,13
354520,2012,21,11,6,0,0,2,0,0,1,1,0,0,0,0,0,21
354520,2013,15,11,3,0,1,0,0,0,0,0,0,0,0,0,0,15
354520,2014,19,9,5,0,0,2,0,0,2,1,0,0,0,0,0,19
354520,2015,22,13,4,0,0,3,1,0,1,0,0,0,0,0,1,21
354520,2016,15,9,1,1,1,0,0,0,1,1,0,1,0,0,0,15
354520,2017,13,8,5,0,0,0,0,0,0,0,0,0,0,0,0,13
354520,2018,17,11,5,0,0,0,0,1,0,0,0,0,0,0,0,17
354520,2019,20,12,4,0,0,0,0,1,1,1,0,1,0,0,0,20
354530,2000,10,4,4,0,0,0,0,1,1,0,0,0,0,0,0,10
354530,2001,16,8,3,1,0,1,0,0,1,0,0,2,0,0,0,16
354530,2002,9,4,1,2,0,1,0,0,0,0,0,0,1,0,0,9
354530,2003,13,8,4,0,0,1,0,0,0,0,0,0,0,0,1,12
354530,2004,5,4,0,1,0,0,0,0,0,0,0,0,0,0,0,5
354530,2005,5,3,0,0,0,0,0,0,1,0,0,0,0,1,0,5
354530,2006,14,8,2,2,1,0,0,0,0,1,0,0,0,0,0,14
354530,2007,8,6,1,1,0,0,0,0,0,0,0,0,0,0,0,8
354530,2008,5,2,3,0,0,0,0,0,0,0,0,0,0,0,0,5
354530,2009,7,6,0,0,1,0,0,0,0,0,0,0,0,0,0,7
354530,2010,15,11,2,1,0,0,0,0,0,0,0,0,1,0,0,15
354530,2011,6,1,3,0,1,1,0,0,0,0,0,0,0,0,0,6
354530,2012,10,5,3,1,0,0,0,0,0,0,0,0,1,0,1,9
354530,2013,10,3,1,0,1,4,0,0,0,0,0,0,0,1,2,8
354530,2014,13,8,5,0,0,0,0,0,0,0,0,0,0,0,0,13
354530,2015,7,5,0,0,0,1,0,0,0,0,0,0,1,0,0,7
354530,2016,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,8
354530,2017,7,4,2,0,1,0,0,0,0,0,0,0,0,0,0,7
354530,2018,11,7,2,0,1,0,0,0,0,0,0,0,1,0,2,9
354530,2019,3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,3
354540,2000,8,4,2,0,0,1,0,0,1,0,0,0,0,0,0,8
354540,2001,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,3
354540,2002,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,3
354540,2003,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
354540,2005,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
354540,2007,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,3
354540,2009,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
354540,2010,3,1,0,0,1,0,0,0,1,0,0,0,0,0,0,3
354540,2011,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
354540,2012,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
354540,2013,3,0,1,1,0,0,0,0,1,0,0,0,0,0,0,3
354540,2014,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
354540,2016,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
354540,2017,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
354540,2019,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2
354550,2002,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2
354550,2003,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
354550,2004,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
354550,2005,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
354550,2007,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
354550,2012,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
354550,2015,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
354550,2017,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
354560,2000,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2
354560,2001,3,0,2,0,0,1,0,0,0,0,0,0,0,0,0,3
354560,2002,5,2,0,0,1,1,0,0,0,0,0,0,1,0,2,3
354560,2003,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4
354560,2004,4,3,0,0,0,0,0,0,0,0,1,0,0,0,0,4
354560,2005,3,0,1,0,2,0,0,0,0,0,0,0,0,0,0,3
354560,2006,3,2,0,0,0,0,0,0,0,1,0,0,0,0,0,3
354560,2007,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,3
354560,2008,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,3
354560,2010,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3
354560,2011,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
354560,2012,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4
354560,2013,4,3,0,0,0,0,0,1,0,0,0,0,0,0,0,4
354560,2014,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
354560,2015,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2
354560,2016,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2
354560,2017,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,2
354560,2018,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
354570,2000,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
354570,2001,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
354570,2003,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2
354570,2004,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
354570,2007,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
354570,2008,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
